,Education,Marital_Status,Income,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Complain,Age,Children,Family_size,Is_Parent,Customer_For,Amount Spent,Cluster,PC_Clusters
1800,2,0,72282.0,70,503,27,419,90,139,153,1,5,7,9,7,0,72,0,1,0,505,1331,1,1
1801,2,1,50387.0,91,369,9,87,12,14,34,3,6,2,8,5,0,67,2,4,1,462,525,2,0
1802,3,1,32583.0,10,5,0,3,0,0,1,1,1,0,2,7,0,62,2,4,1,174,9,0,2
1803,2,1,62568.0,99,362,17,398,80,35,61,3,5,3,5,4,0,61,1,3,1,155,953,2,0
1804,3,0,44635.0,25,56,0,9,0,0,3,2,2,0,3,7,0,52,2,3,1,391,68,0,2
1805,3,0,33316.0,34,79,1,31,4,4,12,3,2,1,4,6,0,52,2,3,1,605,131,0,2
1806,2,1,63967.0,57,387,84,141,73,35,162,3,4,4,12,2,0,55,1,3,1,454,882,2,0
1807,1,1,52513.0,84,367,17,241,104,188,232,2,9,5,9,7,0,45,0,2,0,971,1149,2,1
1808,2,1,25293.0,51,15,0,11,0,2,9,1,1,1,2,8,0,54,1,3,1,447,37,0,2
1809,3,0,54111.0,97,267,6,54,8,3,50,2,5,2,6,5,0,58,1,2,1,468,388,2,2
1810,2,1,78394.0,13,298,27,697,216,24,166,1,4,6,5,2,0,37,0,2,0,659,1428,1,1
1811,3,1,80739.0,92,674,92,736,39,0,92,1,3,11,9,1,0,65,0,2,0,562,1633,1,1
1812,3,1,22669.0,30,16,14,36,37,22,48,3,4,1,2,9,0,48,1,3,1,563,173,0,0
1813,2,0,29236.0,30,37,4,24,16,9,9,2,4,0,3,9,0,36,1,2,1,483,99,0,2
1814,2,1,44911.0,11,159,0,22,2,1,31,3,4,1,4,7,0,64,1,3,1,631,215,2,0
1815,3,1,54693.0,72,686,17,142,23,26,35,8,6,4,13,6,0,61,1,3,1,657,929,2,0
1816,2,1,48186.0,39,97,3,66,12,7,34,3,4,1,4,7,0,49,1,3,1,261,219,0,2
1817,2,1,54809.0,0,63,6,57,13,13,22,4,2,1,5,4,0,46,2,4,1,392,174,0,2
1818,2,1,41580.0,15,56,5,24,4,0,3,3,2,1,3,5,0,45,2,4,1,785,92,0,2
1819,3,1,80336.0,12,209,19,456,160,142,66,1,2,9,13,1,0,53,0,2,0,453,1052,1,1
1820,2,1,47743.0,56,198,2,43,0,12,20,3,4,1,6,6,0,66,1,3,1,624,275,0,0
1821,1,1,62972.0,39,313,15,47,20,0,192,2,7,4,3,6,0,68,1,3,1,1003,587,2,0
1822,3,0,57333.0,55,941,14,397,76,58,176,11,8,5,9,6,0,69,1,2,1,805,1662,2,0
1823,3,1,32313.0,60,86,4,56,2,4,7,3,4,0,4,9,0,41,1,3,1,399,159,0,2
1824,3,0,84953.0,73,167,48,602,63,72,72,1,3,10,4,2,0,70,0,1,0,640,1024,1,1
1825,3,0,27071.0,90,8,3,19,0,2,3,2,2,0,3,6,0,55,1,2,1,227,35,0,2
1826,3,1,68148.0,86,389,66,408,37,57,85,1,4,4,6,2,0,66,0,2,0,462,1042,1,1
1827,3,1,65735.0,37,239,7,119,4,15,11,5,6,2,6,7,0,58,2,4,1,512,395,2,0
1828,3,1,86836.0,7,179,21,273,0,21,63,1,6,10,6,5,0,48,0,2,0,727,557,1,1
1829,3,1,4023.0,29,5,0,1,1,1,1,15,0,0,0,19,0,60,2,4,1,166,9,2,0
1830,2,1,30093.0,19,2,6,28,13,4,16,1,2,0,3,7,0,33,0,2,0,486,69,0,2
1831,3,1,57705.0,14,383,0,53,6,4,40,3,8,1,6,6,0,57,1,3,1,35,486,2,0
1832,2,0,25008.0,72,2,8,8,6,1,9,2,1,0,3,8,0,35,1,2,1,307,34,0,2
1833,1,0,83257.0,56,536,27,590,38,107,67,1,5,10,12,6,1,28,0,1,0,809,1365,0,1
1834,2,1,22280.0,85,2,1,4,3,1,2,1,1,0,2,8,0,48,1,3,1,566,13,0,2
1835,3,1,72159.0,62,322,53,899,34,40,53,1,4,6,10,2,0,45,0,2,0,768,1401,1,1
1836,2,1,64260.0,1,539,169,816,20,0,30,1,4,5,4,3,0,62,0,2,0,400,1574,1,1
1837,3,0,82733.0,28,712,50,420,65,38,38,1,8,4,7,4,0,39,0,1,0,423,1323,1,1
1838,3,0,74290.0,70,1121,0,72,0,12,12,4,10,8,10,6,0,52,1,2,1,363,1217,2,0
1839,3,0,58217.0,84,68,1,13,3,5,13,1,2,0,4,6,0,72,3,4,1,749,103,0,2
1840,3,1,21024.0,89,36,4,18,6,2,18,1,2,0,4,7,0,47,0,2,0,608,84,0,2
1841,3,1,70116.0,73,707,44,603,95,58,29,1,2,8,12,1,0,51,0,2,0,679,1536,1,1
1842,2,1,54006.0,42,174,77,203,6,24,97,2,8,1,7,7,0,38,1,3,1,809,581,2,0
1843,3,1,69063.0,16,666,35,124,69,8,26,1,5,3,5,3,0,57,1,3,1,878,928,2,0
1844,1,0,11448.0,16,0,0,0,6,2,6,1,1,0,2,6,0,48,0,1,0,356,14,0,2
1845,2,0,61825.0,56,162,50,100,55,30,27,1,4,2,8,4,0,44,1,2,1,516,424,2,2
1846,2,1,70886.0,65,407,70,239,103,88,53,1,5,4,4,2,0,52,1,3,1,418,960,2,0
1847,2,1,69109.0,10,823,25,459,124,29,95,1,6,6,7,4,0,41,0,2,0,816,1555,1,1
1848,2,0,60208.0,13,488,23,71,15,0,59,11,8,3,7,7,0,50,2,3,1,879,656,2,0
1849,3,1,32889.0,78,28,0,13,4,2,8,3,2,1,3,5,0,55,2,4,1,545,55,0,2
1850,2,0,34738.0,51,3,2,10,3,0,2,1,1,0,3,6,0,39,1,2,1,31,20,0,2
1851,3,1,30538.0,27,284,0,52,8,3,20,4,9,0,4,10,0,52,1,3,1,1061,367,2,0
1852,1,1,82326.0,30,938,142,754,159,81,183,1,5,10,6,2,0,46,0,2,0,64,2257,1,1
1853,3,0,26642.0,71,13,2,15,2,2,8,2,2,0,3,6,0,56,1,2,1,337,42,0,2
1854,2,0,69932.0,97,412,172,153,150,105,57,2,7,6,11,4,0,59,1,2,1,365,1049,2,0
1855,2,0,44503.0,83,31,1,8,0,0,8,2,2,0,3,6,0,51,2,3,1,234,48,0,2
1856,3,0,60200.0,3,502,19,132,0,6,26,6,6,2,11,6,0,75,1,2,1,673,685,0,0
1857,2,0,49638.0,71,18,10,3,3,5,0,1,1,0,3,2,0,71,1,2,1,231,39,0,2
1858,1,0,23830.0,3,1,8,6,4,8,16,1,1,0,3,7,0,36,0,1,0,157,43,0,2
1859,3,0,33051.0,15,100,71,243,108,94,219,3,9,1,8,9,0,64,0,1,0,842,835,0,1
1860,2,1,72905.0,52,407,114,445,181,165,203,1,3,7,9,1,0,65,0,2,0,319,1515,1,1
1861,3,1,69702.0,8,664,9,240,50,19,57,2,7,7,10,4,0,72,1,3,1,655,1039,2,0
1862,2,0,70300.0,89,1045,61,338,60,46,46,3,5,5,13,8,0,48,1,2,1,509,1596,2,0
1863,3,1,70643.0,66,1218,107,304,23,143,33,1,5,8,4,6,0,39,0,2,0,782,1828,1,1
1864,3,1,30396.0,22,15,0,6,0,1,12,2,1,1,2,7,0,54,1,3,1,220,34,0,2
1865,3,0,50616.0,56,128,0,16,0,1,4,2,4,0,4,7,0,55,1,2,1,232,149,0,2
1866,3,0,62772.0,74,581,49,157,43,8,108,1,5,6,11,2,0,54,1,2,1,566,946,2,0
1867,3,0,30298.0,48,6,3,12,6,1,0,1,1,1,3,3,0,38,0,1,0,201,28,0,2
1868,2,0,52413.0,67,185,8,133,56,56,12,2,7,1,7,7,0,39,1,2,1,1000,450,0,2
1869,3,1,44155.0,24,22,1,9,0,0,14,1,1,1,2,4,0,66,2,4,1,321,46,0,2
1870,3,0,86979.0,67,584,100,835,65,83,35,1,5,5,5,2,0,52,0,1,0,513,1702,1,1
1871,2,1,76532.0,38,355,30,177,90,138,30,4,9,5,7,5,0,48,2,4,1,453,820,2,0
1872,2,1,42081.0,86,175,10,110,54,6,27,2,6,3,4,6,0,41,1,3,1,648,382,0,0
1873,3,1,67546.0,90,864,134,768,150,38,172,1,4,10,5,3,0,35,0,2,0,827,2126,1,1
1874,3,1,88420.0,87,957,153,612,99,95,153,1,4,7,8,1,0,34,0,2,0,304,2069,1,1
1875,2,1,31158.0,62,25,6,16,20,0,5,2,2,0,3,8,0,38,1,3,1,678,72,0,2
1876,2,0,61671.0,23,641,7,56,0,0,28,8,10,4,6,8,0,55,1,2,1,275,732,2,0
1877,2,0,69719.0,99,273,86,208,177,14,43,1,2,3,5,1,0,49,0,1,0,194,801,1,1
1878,2,0,49160.0,29,122,21,43,25,10,15,2,3,1,6,6,0,74,1,2,1,412,236,0,2
1879,1,1,24882.0,52,1,4,10,29,0,36,1,1,1,2,6,0,45,1,3,1,818,80,0,2
1880,3,0,90933.0,90,1020,31,430,62,63,79,1,4,6,4,1,0,69,0,1,0,250,1685,1,1
1881,3,0,113734.0,9,6,2,3,1,262,3,0,27,0,0,1,0,78,0,1,0,192,277,2,1
1882,3,1,59292.0,71,378,14,68,19,14,14,2,3,5,8,3,0,73,1,3,1,541,507,2,0
1883,3,1,45759.0,13,42,1,18,3,0,4,2,2,0,3,7,0,59,2,4,1,651,68,0,2
1884,2,0,22148.0,16,15,5,14,0,4,11,1,1,0,3,7,0,40,0,1,0,237,49,0,2
1885,3,1,73395.0,94,272,7,80,20,7,11,1,4,4,6,2,0,36,0,2,0,263,397,1,1
1886,2,0,29819.0,77,9,1,24,2,1,2,3,3,0,3,6,0,52,1,2,1,408,39,0,2
1887,2,1,45688.0,20,279,0,18,0,0,9,2,3,1,8,4,0,55,1,3,1,315,306,2,2
1888,2,1,62820.0,51,398,61,265,138,61,53,1,3,4,6,1,0,69,0,2,0,396,976,1,1
1889,3,1,60491.0,81,637,47,237,12,19,76,4,6,11,7,5,0,52,1,3,1,545,1028,2,0
1890,2,1,33235.0,71,45,0,16,2,1,6,1,3,0,3,7,0,37,1,3,1,218,70,0,2
1891,2,1,35701.0,36,21,1,9,7,3,5,1,1,0,3,6,0,64,0,2,0,627,46,0,2
1892,3,1,31535.0,95,15,4,13,0,0,19,1,1,1,2,7,0,43,1,3,1,436,51,0,2
1893,1,1,92556.0,32,493,183,352,184,23,28,0,3,5,13,0,0,63,0,2,0,230,1263,1,1
1894,2,0,67384.0,32,957,40,175,158,53,107,2,7,8,5,5,0,53,1,2,1,786,1490,2,0
1895,3,1,80573.0,85,829,138,430,60,92,15,1,4,6,13,2,0,52,0,2,0,783,1564,1,1
1896,2,1,77870.0,93,1017,50,500,65,50,133,3,5,5,5,8,0,56,1,3,1,836,1815,2,0
1897,3,0,52278.0,24,953,0,71,0,0,174,6,10,5,10,8,0,60,1,2,1,680,1198,2,0
1898,2,0,57107.0,44,159,0,120,0,0,137,7,4,4,8,8,0,55,1,2,1,834,416,2,0
1899,2,1,18929.0,15,32,0,8,23,4,18,1,1,0,4,6,0,33,0,2,0,658,85,0,2
1900,3,0,36038.0,82,23,0,15,0,2,7,2,3,0,3,6,0,42,1,2,1,554,47,0,2
1901,2,0,20180.0,27,18,42,24,15,20,18,1,2,1,4,7,0,47,0,1,0,654,137,0,2
1902,3,1,34230.0,72,15,0,4,0,0,2,1,1,0,2,7,0,58,2,4,1,710,21,0,2
1903,1,0,31878.0,7,23,4,5,10,5,23,1,1,0,4,3,0,46,1,2,1,167,70,0,2
1904,1,1,70932.0,57,200,193,100,46,185,185,2,6,2,12,3,0,51,1,3,1,321,909,2,0
1905,2,0,91249.0,84,1324,27,119,71,108,27,0,7,9,6,4,0,67,0,1,0,777,1676,1,1
1906,3,0,77598.0,53,1193,33,281,129,66,33,1,7,5,13,3,0,80,0,1,0,695,1735,1,1
1907,2,0,80982.0,48,505,137,401,104,22,22,3,11,5,11,5,1,64,2,3,1,492,1191,0,0
1908,3,1,22701.0,2,2,4,9,0,4,5,1,1,0,3,5,0,46,1,3,1,576,24,0,2
1909,3,1,55212.0,65,1103,0,45,0,0,34,3,4,2,11,8,0,54,1,3,1,743,1182,2,0
1910,2,1,70617.0,45,353,61,753,40,46,27,1,3,3,7,2,0,53,0,2,0,531,1280,1,1
1911,2,0,64849.0,42,652,48,350,94,84,108,1,9,3,6,5,0,66,0,1,0,753,1336,1,1
1912,3,1,62694.0,29,379,6,157,25,91,91,5,9,3,7,7,0,58,2,4,1,537,749,2,0
1913,3,1,61917.0,83,46,4,36,2,2,1,1,2,0,4,5,0,49,2,4,1,381,91,0,2
1914,3,1,67472.0,93,162,31,127,8,17,69,2,4,2,7,3,0,76,1,3,1,434,414,2,0
1915,3,1,21059.0,40,8,3,19,3,3,8,3,3,0,3,6,0,41,1,3,1,158,44,0,2
1916,3,1,29543.0,47,17,3,18,3,4,18,2,3,1,2,7,0,55,2,4,1,336,63,0,2
1917,2,1,75903.0,50,340,108,185,130,38,100,2,6,6,9,3,0,72,1,3,1,489,901,2,0
1918,1,1,34984.0,40,8,4,15,3,5,3,2,1,0,3,7,0,48,2,4,1,910,38,0,2
1919,3,0,54998.0,3,154,22,202,39,30,8,5,4,2,9,4,0,67,1,2,1,429,455,0,0
1920,3,0,54356.0,62,710,15,30,20,0,0,3,11,2,8,8,0,74,1,2,1,747,775,2,0
1921,3,1,34242.0,25,8,2,4,0,0,1,1,0,0,3,5,0,64,1,3,1,258,15,0,2
1922,2,1,25410.0,48,2,2,4,13,13,4,1,1,0,4,4,0,50,1,3,1,462,38,0,2
1923,3,1,73356.0,56,1050,14,322,0,14,112,1,5,11,5,2,0,39,0,2,0,187,1512,1,1
1924,2,1,28320.0,68,19,1,14,3,2,4,1,1,0,3,8,0,73,1,3,1,691,43,0,2
1925,2,0,23763.0,64,22,0,6,6,2,6,1,1,0,3,7,0,46,1,2,1,881,42,0,2
1926,2,1,72570.0,67,274,83,216,151,141,224,1,4,6,12,1,0,39,0,2,0,225,1089,1,1
1927,3,1,34529.0,94,68,6,38,3,6,41,2,2,2,3,7,0,47,1,3,1,813,162,0,0
1928,2,0,70792.0,82,344,45,654,104,11,114,2,3,4,10,3,0,72,0,1,0,552,1272,1,1
1929,2,1,63211.0,3,145,193,459,205,26,145,2,3,8,7,2,0,41,0,2,0,1029,1173,1,1
1930,3,1,83891.0,24,217,38,350,111,85,15,1,4,7,10,1,0,49,1,3,1,169,816,2,0
1931,2,0,36065.0,54,18,7,34,10,2,3,3,3,0,3,8,0,55,2,3,1,615,74,0,2
1932,2,1,39898.0,20,69,8,26,12,7,12,2,3,0,4,7,0,69,1,3,1,369,134,2,2
1933,3,0,51141.0,96,144,0,7,0,0,6,1,3,1,4,5,0,83,0,1,0,486,157,0,2
1934,2,1,56939.0,19,256,34,103,90,29,49,2,3,3,10,3,0,47,1,3,1,444,561,2,0
1935,2,0,80872.0,60,483,72,567,94,12,108,1,4,4,10,1,0,72,0,1,0,1,1336,1,1
1936,3,1,72335.0,2,1285,105,653,28,21,0,1,10,4,8,8,0,47,0,2,0,845,2092,1,0
1937,3,0,61798.0,13,338,4,89,11,8,13,1,4,2,9,4,0,59,0,1,0,378,463,0,1
1938,3,0,76842.0,37,605,10,345,84,54,32,1,1,8,7,0,0,73,0,1,0,276,1130,1,1
1939,2,1,29478.0,59,8,0,7,3,1,1,1,1,0,3,6,0,47,1,3,1,323,20,0,2
1940,2,0,46998.0,55,172,41,86,45,6,27,5,5,3,5,7,0,67,1,2,1,775,377,2,0
1941,2,0,96843.0,60,448,71,951,40,17,17,1,6,11,10,2,0,33,0,1,0,592,1544,1,1
1942,3,0,56551.0,48,67,4,32,17,2,16,3,2,1,4,4,0,73,2,3,1,154,138,0,2
1943,3,1,70053.0,38,512,53,98,81,179,89,3,8,5,10,5,0,58,1,3,1,639,1012,2,0
1944,3,0,71670.0,8,1462,16,128,0,0,160,1,5,3,6,6,0,61,0,1,0,455,1766,1,1
1945,2,1,44359.0,19,20,0,14,7,3,1,3,2,0,4,3,0,45,2,4,1,172,45,0,2
1946,2,0,40887.0,32,50,4,44,10,10,43,3,3,1,3,9,0,71,2,3,1,549,161,0,0
1947,2,0,48877.0,27,102,1,15,2,0,24,1,3,0,4,7,0,57,1,2,1,219,144,0,2
1948,2,1,74485.0,58,499,149,815,173,49,49,1,6,7,12,3,0,76,0,2,0,469,1734,1,1
1949,2,1,64474.0,59,381,35,172,56,86,93,2,8,2,10,5,0,51,1,3,1,410,823,2,0
1950,2,1,77226.0,29,631,43,239,128,76,21,2,6,8,12,3,0,60,1,3,1,281,1138,2,0
1951,2,0,72643.0,60,526,80,553,123,94,53,1,3,10,7,2,0,74,0,1,0,647,1429,1,1
1952,3,1,85738.0,41,913,26,376,17,26,13,1,3,6,11,1,0,45,0,2,0,317,1371,1,1
1953,2,0,55686.0,27,673,0,199,37,47,26,2,6,3,5,4,0,57,1,2,1,660,982,2,0
1954,2,0,39062.0,28,23,0,9,0,0,12,1,1,0,3,4,0,40,1,2,1,256,44,0,2
1955,2,1,34600.0,8,199,33,60,8,3,15,5,5,2,5,8,0,52,2,4,1,704,318,0,0
1956,2,1,40794.0,18,261,23,73,4,23,50,2,6,3,5,7,0,48,1,3,1,520,434,2,0
1957,1,1,54690.0,76,111,16,37,7,9,18,3,3,1,5,3,0,52,2,4,1,513,198,0,2
1958,2,1,4428.0,0,16,4,12,2,4,321,0,25,0,0,1,0,54,1,3,1,575,359,2,0
1959,1,1,32632.0,32,63,151,137,153,19,53,2,4,4,8,5,0,60,0,2,0,1032,576,0,2
1960,3,0,38236.0,2,58,0,18,2,0,10,4,3,0,4,7,0,55,2,3,1,442,88,0,2
1961,2,1,36781.0,16,29,1,17,0,3,13,1,2,1,2,8,0,44,1,3,1,63,63,0,2
1962,3,0,31385.0,56,3,2,12,0,1,9,1,1,0,2,8,0,39,1,2,1,938,27,0,2
1963,2,1,24570.0,97,28,34,62,11,14,44,3,4,0,4,9,0,39,1,3,1,647,193,0,2
1964,3,0,25509.0,15,40,3,30,10,7,11,3,3,0,3,9,0,49,1,2,1,809,101,0,2
1965,2,1,94642.0,35,879,143,797,106,143,143,0,5,7,9,1,0,72,0,2,0,4,2211,1,1
1966,3,1,58646.0,3,62,1,44,6,5,22,1,2,1,4,4,0,61,1,3,1,426,140,2,2
1967,2,0,53201.0,49,280,7,81,20,0,27,8,6,3,5,7,0,48,2,3,1,369,415,2,0
1968,2,1,21994.0,4,9,0,6,3,1,3,1,0,0,3,5,0,66,1,3,1,712,22,0,2
1969,2,1,57113.0,45,182,4,33,0,2,42,6,4,1,5,7,0,45,2,4,1,552,263,0,0
1970,2,1,51373.0,37,83,2,101,64,26,117,1,3,5,3,4,0,32,0,2,0,532,393,0,2
1971,2,1,23477.0,39,38,15,54,3,8,29,3,3,0,4,8,0,37,1,3,1,411,147,0,2
1972,2,1,58116.0,38,228,19,130,4,11,51,2,3,3,8,2,0,67,1,3,1,237,443,2,0
1973,3,0,72968.0,8,1092,37,592,145,37,55,1,5,5,8,3,0,60,0,1,0,355,1958,1,1
1974,3,1,39791.0,89,85,15,27,13,13,21,2,3,1,4,7,0,52,1,3,1,618,174,0,2
1975,3,0,91712.0,47,1276,24,746,94,29,48,0,9,7,11,3,0,76,0,1,0,415,2217,1,1
1976,2,0,94472.0,75,1017,33,417,108,100,16,1,5,5,5,5,0,65,1,2,1,277,1691,2,1
1977,2,1,13672.0,86,6,2,9,2,1,5,2,1,0,3,8,0,63,2,4,1,598,25,0,2
1978,1,1,96547.0,4,448,21,125,52,101,62,0,7,6,8,2,0,43,0,2,0,197,809,1,1
1979,2,1,79205.0,73,504,23,117,179,28,44,1,6,5,4,4,0,48,0,2,0,829,895,1,1
1980,3,1,56559.0,46,226,22,133,41,31,31,3,4,3,8,4,0,48,1,3,1,711,484,2,0
1981,3,1,32644.0,38,239,3,141,0,7,23,4,7,1,6,8,0,50,1,3,1,689,413,2,0
1982,1,0,67506.0,73,90,38,67,33,36,67,1,4,1,6,3,0,43,1,2,1,308,331,2,2
1983,2,0,24206.0,66,7,2,8,3,2,3,1,1,0,3,6,0,53,1,2,1,490,25,0,2
1984,3,0,28420.0,36,4,2,5,2,0,0,1,1,0,2,6,0,56,1,2,1,347,13,0,2
1985,2,1,22979.0,29,16,17,19,20,21,22,3,3,2,2,8,0,53,1,3,1,910,115,0,2
1986,2,0,33279.0,29,10,3,3,0,0,0,1,0,0,3,3,0,57,0,1,0,0,16,0,2
1987,3,0,46423.0,6,68,0,16,0,0,8,3,2,0,4,7,0,51,2,3,1,444,92,0,2
1988,2,1,30368.0,97,35,0,13,2,0,2,2,2,0,3,8,0,46,1,3,1,513,52,0,2
1989,2,1,63684.0,61,575,80,428,208,93,80,3,8,4,8,5,0,53,1,3,1,740,1464,2,0
1990,2,0,41638.0,68,315,0,31,4,0,91,4,5,5,3,8,0,59,1,2,1,661,441,2,0
1991,3,0,68805.0,73,182,2,49,17,13,20,1,3,1,7,2,0,64,1,2,1,445,283,0,2
1992,3,1,65814.0,90,561,14,113,10,14,35,3,8,2,10,5,0,57,1,3,1,306,747,2,0
1993,2,0,71964.0,81,587,51,932,180,34,86,1,5,6,5,3,0,65,0,1,0,565,1870,1,1
1994,2,0,39146.0,1,94,1,33,13,12,12,3,4,0,4,8,0,37,1,2,1,660,165,0,2
1995,2,1,96876.0,79,908,43,735,40,194,21,1,7,7,9,2,0,46,0,2,0,546,1941,1,1
1996,1,1,34445.0,92,228,122,122,208,129,30,6,11,2,8,9,0,42,0,2,0,678,839,2,1
1997,2,0,68281.0,31,995,112,417,42,48,41,1,2,9,13,5,0,65,0,1,0,881,1655,1,1
1998,1,1,37284.0,46,11,1,2,2,1,6,1,0,0,3,6,0,48,2,4,1,617,23,0,2
1999,2,1,36790.0,14,3,3,14,15,21,10,1,2,1,2,9,0,40,0,2,0,702,66,0,2
2000,2,1,27943.0,89,12,1,16,4,1,3,3,2,0,3,8,0,56,2,4,1,600,37,0,2
2001,2,0,22263.0,31,17,0,2,0,0,2,2,1,0,3,6,1,72,2,3,1,251,21,0,2
2002,2,1,30261.0,75,8,0,5,0,3,6,1,0,0,3,8,0,51,3,5,1,802,22,0,2
2003,2,1,28587.0,42,22,4,17,12,10,13,3,2,0,4,6,0,45,1,3,1,4,78,0,2
2004,3,1,43815.0,53,14,10,29,4,7,15,1,2,0,3,6,0,41,1,3,1,581,79,0,2
2005,2,1,48195.0,53,106,27,68,52,7,5,6,4,2,5,6,0,67,2,4,1,319,265,0,0
2006,3,1,77027.0,23,820,57,242,45,0,11,2,8,3,6,4,0,71,1,3,1,218,1175,2,0
2007,3,1,71322.0,57,753,43,226,69,10,204,2,8,5,13,4,0,58,1,3,1,658,1305,2,0
2008,3,1,32765.0,49,13,3,17,7,3,3,2,2,0,4,5,0,44,1,3,1,286,46,0,2
2009,2,1,29672.0,6,9,1,3,0,4,8,1,0,0,3,6,0,58,2,4,1,368,25,0,2
2010,2,0,23272.0,29,19,3,6,4,2,12,1,1,0,3,4,0,70,0,1,0,415,46,0,2
2011,3,1,49912.0,5,520,8,223,32,49,42,4,10,5,7,8,0,74,1,3,1,880,874,2,0
2012,1,1,7500.0,98,5,17,17,13,14,34,4,2,1,3,9,0,38,1,3,1,1063,100,0,2
2013,3,0,68117.0,80,618,44,215,0,17,36,2,11,8,4,6,0,76,1,2,1,429,930,2,0
2014,2,1,67225.0,4,315,35,322,46,7,143,3,7,2,11,5,0,68,1,3,1,375,868,2,0
2015,2,1,17649.0,70,15,1,23,0,5,1,3,3,0,3,8,0,47,1,3,1,360,45,0,2
2016,2,1,55914.0,32,384,60,364,119,101,232,4,11,6,8,7,0,48,1,3,1,586,1260,2,0
2017,2,1,40059.0,82,110,29,92,28,10,145,1,6,2,3,8,0,39,1,3,1,434,414,2,0
2018,2,1,60905.0,27,208,17,76,36,17,38,2,3,3,7,2,0,73,1,3,1,573,392,2,0
2019,2,1,75330.0,94,555,82,257,93,61,61,4,10,3,12,6,0,46,2,4,1,970,1109,2,0
2020,2,0,60689.0,23,240,90,216,63,6,24,4,4,4,10,3,0,72,1,2,1,699,639,2,0
2021,2,1,38680.0,97,11,0,36,15,5,12,1,2,0,3,7,0,39,1,3,1,618,79,0,2
2022,2,1,61416.0,25,848,154,323,201,61,78,1,10,3,10,6,0,41,0,2,0,491,1665,1,1
2023,2,0,49767.0,92,202,47,197,55,42,149,1,5,4,8,4,0,32,0,1,0,669,692,1,1
2024,2,0,83273.0,98,433,89,650,16,102,102,10,4,6,9,7,0,53,3,4,1,802,1392,2,0
2025,2,1,29009.0,19,6,6,15,10,5,2,2,2,0,3,6,0,42,1,3,1,372,44,0,2
2026,3,1,45057.0,80,37,0,7,3,0,3,1,2,0,3,5,0,44,1,3,1,693,50,0,2
2027,2,1,37150.0,80,167,37,64,49,34,116,8,4,3,6,7,0,52,1,3,1,757,467,2,0
2028,2,0,43020.0,79,45,7,99,4,25,43,3,4,1,4,6,0,53,1,2,1,371,223,0,2
2029,2,1,53154.0,50,129,0,21,0,1,7,1,3,1,4,4,0,64,1,3,1,91,158,0,2
2030,2,1,65308.0,60,713,0,264,120,80,34,1,7,8,12,4,0,50,0,2,0,392,1211,1,1
2031,2,0,76467.0,44,676,161,426,210,44,58,2,2,5,5,6,0,53,1,2,1,841,1575,1,1
2032,1,1,81044.0,0,450,26,535,73,98,26,1,5,6,10,1,0,76,0,2,0,344,1208,1,1
2033,2,1,32871.0,28,22,2,12,0,2,5,1,1,0,3,4,0,72,2,4,1,459,43,0,2
2034,2,0,55801.0,35,367,4,51,6,4,95,6,7,2,6,7,0,48,2,3,1,440,527,2,0
2035,2,0,76320.0,49,526,35,214,69,53,35,2,6,3,4,2,0,64,1,2,1,167,932,2,1
2036,3,0,36927.0,46,51,0,16,0,0,4,2,3,0,3,8,0,68,2,3,1,303,71,0,2
2037,2,1,48794.0,97,25,0,11,3,0,15,1,1,0,3,4,0,70,2,4,1,163,54,0,2
2038,2,0,23478.0,51,28,6,27,12,17,39,1,3,0,3,8,0,58,0,1,0,627,129,0,2
2039,2,0,71128.0,80,958,159,447,20,0,31,3,2,10,12,7,0,50,1,2,1,909,1615,2,0
2040,3,0,70179.0,10,532,88,168,69,44,133,3,7,3,13,5,0,47,1,2,1,503,1034,2,0
2041,2,1,59462.0,29,724,17,143,0,8,196,2,9,2,12,7,0,73,1,3,1,584,1088,2,0
2042,2,1,38361.0,74,39,0,56,20,8,14,3,3,1,3,7,0,54,1,3,1,344,137,0,2
2043,3,1,70038.0,54,587,54,348,71,54,130,1,4,4,8,2,0,41,0,2,0,407,1244,1,1
2044,2,1,42554.0,93,29,1,11,0,0,0,2,2,0,3,4,0,45,2,4,1,370,41,0,2
2045,2,1,67445.0,63,757,80,217,29,80,11,5,9,6,12,6,0,49,1,3,1,728,1174,2,0
2046,2,0,67046.0,92,544,35,133,23,151,107,2,4,5,4,2,0,72,1,2,1,553,993,2,0
2047,2,1,42192.0,40,40,15,15,17,6,7,1,2,1,3,4,0,75,0,2,0,545,100,0,2
2048,3,1,77610.0,70,1245,33,332,21,33,16,2,4,7,4,7,0,71,1,3,1,768,1680,2,0
2049,2,1,31761.0,96,19,1,20,16,14,28,2,3,0,4,5,0,39,1,3,1,216,98,0,2
2050,2,1,34350.0,81,16,3,15,2,1,11,1,1,0,3,7,0,44,1,3,1,413,48,0,2
2051,2,1,54591.0,63,376,4,94,12,9,24,3,6,2,8,5,0,74,1,3,1,577,519,2,0
2052,2,1,71866.0,85,184,178,178,103,39,33,1,6,3,10,3,0,67,1,3,1,346,715,2,0
2053,2,1,25293.0,51,15,0,11,0,2,9,1,1,1,2,8,0,54,1,3,1,447,37,0,2
